employee_id,first_name,last_name,gender,date_of_birth,email,phone,department_id,department_name,job_title,employment_type,join_date,salary,status,location,manager_id,years_experience
EMP015443,Suresh,Wimalasuriya,F,"August 11, 1979",emp015443@company.lk,0740966124,D002,Human Resource,HR Manager,full-time,2022/11/13,140741.4,Active,Matara,EMP017207,17
EMP004786,,Jones,female,07-13-1988,emp004786@company.lk,0717244903,D011,ADMIN,Facilities Manager,Permanent,11/08/2011,222748.42,On Leave,Galle,EMP017296,16
EMP010307,Iresha,Ranasinghe,F,,,N/A,D011,Administraton,Facilities Manager,Part-Time,09-05-2018,341819.27,terminated,Gampaha,EMP009949,29
EMP007729,Ruwani,Anderson,m,"May 10, 1972",emp007729@company.lk,0735253960,D010,Research and Development,Lab Technician,,18/02/2022,290923.41,ACTIVE,Jaffna,EMP001402,15
EMP005835,Sarah,Jayawardena,M,21/04/1976,emp005835@company.lk,0723405829,D002,Human Resource,Compensation Analyst,Permanent,18 May 2019,241960.35,Active,,EMP015411,1
EMP002327,Mia,Brown,male,1973-09-03,emp002327@company.lk,0778608711,D006,Operatons,Logistics Coordinator,full-time,2020/02/06,175766.67,Terminated,,EMP010130,14
EMP004416,Dasun,Gunawardena,Man,"May 05, 1980",emp004416@company.lk,N/A,D003,SALES,SALES COORDINATOR,Part-Time,16 Jul 2020,197253.96,Terminated,Colombo,EMP012162,16
EMP010766,Samantha,Brown,Man,"October 08, 1986",emp010766@company.lk,0727592703,D008,it,System Admin,permanent,"June 03, 2011",342056.35,Active,Jaffna,EMP003419,19
EMP009342,Sophia,Taylor,F,04-04-1974,emp009342@company.lk,0721815492,D002,Human Resources,Recruiter,full-time,2014-01-19,168559.56,On Leave,Gampaha,EMP005525,23
EMP016908,Malini,Williams,Male,1989/05/30,emp016908@company.lk,0784992178,D009,legal,Contract Manager,Contract,04 Jan 2011,92579.76,ACTIVE,Jaffna,EMP004002,9
EMP016523,Yomal,Brown,Man,"June 26, 1995",,0787178658,D004,marketing,Content Writer,Full-Time,2015-04-15,195932.71,ACTIVE,Colombo,EMP016444,21
EMP017880,Sachini,Gamage,male,27/08/1986,emp017880@company.lk,0779685519,D010,RnD,Lab Technician,,"June 13, 2015",329010.46,Inactive,Kurunegala,EMP019092,14
EMP019057,Charlotte,Dissanayake,male,20/09/2000,emp019057@company.lk,0739598887,D012,Procurement,Vendor Manager,,24/07/2013,107058.83,active,,EMP003086,
EMP016167,Rashmi,Wimalasuriya,female,01-29-1972,emp016167@company.lk,0776527357,D011,Admin,Office Manager,permanent,27 Jun 2017,,on leave,Jaffna,EMP009633,4
EMP000048,Nimal,Jackson,Man,05-05-1976,emp000048@company.lk,0755610493,D005,finance,INTERNAL AUDITOR,Part-Time,"March 11, 2010",39815.83,active,Colombo,,12
EMP013840,Oshadi,Ilangasinghe,male,10/08/1984,emp013840@company.lk,0771631886,D008,Information Technology,Network Engineer,CONTRACT,16/04/2019,251151.75,Inactive,Kandy,EMP010382,28
EMP000235,Arjun,Fernando,Female,1980/04/07,emp000235@company.lk,0751895110,D010,R&D,Research Scientist,Contract,04-08-2019,330856.69,ACTIVE,Kandy,EMP005161,0
EMP014455,Suresh,Karunaratne,Woman,26/05/1971,emp014455@company.lk,0739008923,D005,finance,Internal Auditor,CONTRACT,2017-04-23,267323.08,terminated,Kurunegala,EMP014941,20
EMP001795,Thisari,Gamage,Male,1988-03-01,emp001795@company.lk,N/A,D001,Engineerng,Junior Developer,CONTRACT,12-25-2020,269296.89,on leave,Gampaha,EMP017547,11
EMP004034,Buddhika,White,F,28/06/1998,emp004034@company.lk,0789776241,D002,HR,Recruiter,full-time,08-20-2024,182754.84,Inactive,Matara,EMP008319,26
EMP002891,Ryan,Goonatilleke,F,1977-02-15,emp002891@company.lk,0799815394,D005,Fiance,Finance Analyst,Contract,2016-09-30,118820.53,active,Matara,EMP007922,27
EMP008204,Chathura,,Man,,,0710674792,D003,Sales,Regional Sales Lead,permanent,04 Dec 2015,143016.89,Inactive,Kurunegala,EMP011442,9
EMP012826,Suresh,Kodituwakku,MALE,18/07/1999,emp012826@company.lk,0754194482,D011,ADMIN,Office Manager,permanent,"October 16, 2011",335900.97,Inactive,Kandy,EMP015920,0
EMP007272,Ruwani,Weerasinghe,m,"May 09, 1973",emp007272@company.lk,N/A,D007,CS,Support Agent,Part-Time,"November 26, 2017",331843.44,On Leave,Matara,EMP012674,5
EMP008384,Amali,Liyanage,female,08-04-1977,emp008384@company.lk,0721221418,D011,ADMIN,Executive Assistant,Permanent,10-12-2017,112972.17,on leave,Gampaha,EMP010730,4
EMP000945,Suresh,Hettiarachchi,M,19 Nov 1996,emp000945@company.lk,0747293092,D011,Admin,Facilities Manager,Full-Time,27 Feb 2015,300278.88,terminated,Gampaha,EMP011204,25
EMP011206,Navodya,Wilson,Male,1992/10/02,emp011206@company.lk,N/A,D064,marketing,Campaign Manager,CONTRACT,13 Aug 2018,334519.83,Terminated,Gampaha,EMP016899,21
EMP010641,Dimuth,Wimalasuriya,Male,07-17-1986,,0753081586,D007,customer support,Technical Support Engineer,CONTRACT,05-21-2012,211889.19,Active,Jaffna,EMP002420,14
EMP017184,Bhanuka,White,Man,09/04/1974,emp017184@company.lk,0754671298,D012,Proc,Supply Manager,Part-Time,"June 08, 2015",335881.6,Terminated,Matara,EMP010198,5
EMP010295,Arjun,Johnson,M,"May 14, 1998",emp010295@company.lk,0777867864,D002,Humaan Resources,HR Manager,Permanent,2021/09/22,310730.5,on leave,Negombo,EMP010385,27
EMP013856,Rangi,Jones,M,,,0778091021,D005,finance,Payroll Officer,Part-Time,"September 20, 2023",150265.78,Active,,EMP000029,13
EMP004615,Kavindu,Gunasekara,FEMALE,12 Dec 1980,emp004615@company.lk,0769020094,D005,Finance,Internal Auditor,,"December 29, 2019",134532.08,active,Colombo,EMP000404,9
EMP012870,Dhanuka,Smith,female,12-18-1976,emp012870@company.lk,0726097188,D001,engineering,QA Engineer,Part-Time,"September 02, 2022",231668.33,Active,Galle,,17
EMP001784,Kumari,Hettiarachchi,f,21 Oct 1971,,0787245127,D002,HR,HR Manager,full-time,27/08/2018,66277.23,ACTIVE,Jaffna,EMP006721,5
EMP013705,Amali,Taylor,m,1985-03-09,emp013705@company.lk,N/A,D005,Fiance,Finance Manager,Permanent,"January 18, 2010",53805.73,On Leave,Matara,EMP007117,7
EMP017854,Fathima,Jayasuriya,Woman,1992/06/04,emp017854@company.lk,0730698300,D010,Research and Development,R&D Engineer,,2023-12-29,210135.86,Terminated,Negombo,EMP017061,11
EMP013216,Mohamed,Martin,Female,1971/11/30,emp013216@company.lk,0762073679,D012,PROCUREMENT,Supply Manager,Permanent,10-10-2020,206837.51,On Leave,Kurunegala,EMP003685,24
EMP006972,Avanthi,Wijesinghe,MALE,1983-02-12,emp006972@company.lk,N/A,D003,sales,REGIONAL SALES LEAD,Part-Time,04 May 2011,227628.41,On Leave,Kandy,EMP010774,
EMP015754,Iresha,Liyanage,FEMALE,1975-11-26,emp015754@company.lk,0762872591,D009,Legal,Compliance Officer,Permanent,06/05/2014,181554.63,active,Kandy,EMP010227,20
EMP003362,Suresh,Wickramasinghe,M,"January 20, 1981",emp003362@company.lk,0758255385,D008,Information Technology,IT Support,,25/10/2018,241464.72,Active,Gampaha,EMP010512,26
EMP008096,Kaveesha,Dissanayake,f,07/06/1995,emp008096@company.lk,0771799747,D001,Enginering,Senior Engineer,CONTRACT,23/12/2012,42208.57,Active,Galle,EMP018783,4
EMP014832,Samantha,Ranasinghe,female,09/09/1987,emp014832@company.lk,0753291672,D004,Marketting,Marketing Executive,full-time,22 Mar 2020,210363.73,Terminated,Negombo,,8
EMP003900,Isabella,Wimalasuriya,Woman,1996/07/21,emp003900@company.lk,0771884570,D007,Customer Support,Senior Support Agent,Contract,2021-05-19,310901.03,terminated,Galle,EMP018767,25
EMP000049,Nethmi,Miller,m,28/06/1973,emp000049@company.lk,0720949687,D009,LEGAL,Legal Analyst,permanent,01 Aug 2011,346312.39,On Leave,Kandy,EMP003634,21
EMP002925,David,Jayawardena,f,06-29-1972,,0731654325,D006,Ops,Logistics Coordinator,full-time,2018-06-22,330326.02,active,Kurunegala,EMP017802,
EMP011055,Rajith,Miller,f,"February 14, 2000",emp011055@company.lk,0798452880,D008,I.T.,Cloud Engineer,Full-Time,2022-04-09,316308.02,On Leave,Kurunegala,EMP000855,
EMP000936,Sarah,Gunawardena,M,11 Jul 1997,emp000936@company.lk,0776010936,D008,IT,System Admin,Full-Time,01-22-2016,262649.23,ACTIVE,Negombo,EMP013244,7
EMP009175,Dinesh,Davis,male,"August 29, 1980",emp009175@company.lk,0776380272,D006,Operations,Logistics Coordinator,Permanent,17/01/2021,293082.62,terminated,Jaffna,EMP010318,16
EMP009529,Lasith,Weerasinghe,Man,1995/06/09,emp009529@company.lk,0796354938,D009,Law,Compliance Officer,Contract,"June 26, 2024",300088.47,active,Kurunegala,EMP000139,29
EMP008610,Nuwan,Seneviratne,Female,1999-05-04,emp008610@company.lk,0727676314,D004,Mktg,Brand Manager,full-time,"October 09, 2010",91289.7,terminated,Kandy,EMP011555,4
EMP008584,Samantha,Brown,Male,"August 26, 1986",emp008584@company.lk,0734939981,D004,Marketing,Content Writer,CONTRACT,"February 06, 2017",157917.65,Terminated,Jaffna,EMP014772,15
EMP019237,Shehan,Dassanayake,MALE,1979-06-17,emp019237@company.lk,0784732732,D007,Customer service,Customer Success Manager,permanent,06-22-2021,308511.64,ACTIVE,Colombo,EMP012439,2
EMP012243,Sarah,Dassanayake,MALE,1987-10-29,emp012243@company.lk,0727688564,D011,ADMIN,Admin Executive,,2022-09-19,163225.33,active,Kurunegala,,25
EMP004900,Lasith,Harris,f,22 Mar 1998,emp004900@company.lk,0721372792,D012,Procurment,Category Analyst,Contract,08/04/2019,331744.33,On Leave,Matara,EMP019286,
EMP006587,,Jayasuriya,f,01 Dec 1984,emp006587@company.lk,0727498803,D009,legal,Paralegal,Contract,"October 30, 2010",156076.48,on leave,Colombo,EMP001470,
EMP006062,Thisari,Harris,male,04/06/1980,emp006062@company.lk,0756458114,D011,Administration,Executive Assistant,CONTRACT,"June 15, 2021",,Active,Gampaha,EMP010735,9
EMP003739,Ruwani,Pathirana,MALE,1991/02/02,emp003739@company.lk,0797958164,D006,operations,Operations Executive,full-time,2014-10-07,48839.68,Inactive,Jaffna,EMP018973,22
EMP006082,Dilani,Anderson,Female,"August 25, 1973",emp006082@company.lk,0728263328,D012,PROCUREMENT,SUPPLY MANAGER,Part-Time,03-31-2020,74388.26,terminated,Colombo,EMP003374,15
EMP014625,Kithsiri,Garcia,MALE,22 Oct 1989,emp014625@company.lk,0736203988,D012,Procurment,Category Analyst,permanent,15 Dec 2017,191263.64,on leave,Matara,EMP015777,26
EMP013507,Menaka,Ranasinghe,FEMALE,1997/09/10,emp013507@company.lk,0791227522,D011,admin,Executive Assistant,CONTRACT,07-19-2012,178033.41,Terminated,Galle,EMP018978,25
EMP010530,Dasun,Goonatilleke,MALE,22 May 1991,emp010530@company.lk,N/A,D005,Fin,Accountant,CONTRACT,29 Mar 2016,138296.64,terminated,Kandy,EMP015280,5
EMP013006,Mia,Silva,m,10/05/1984,emp013006@company.lk,0778317924,D067,Sales,Account Manager,full-time,"July 10, 2011",82694.89,ACTIVE,Kurunegala,EMP007334,22
EMP012026,Sophia,Ranasinghe,MALE,09-08-1971,emp012026@company.lk,0762930429,D006,Operations,Supply Chain Analyst,,"March 18, 2015",292449.3,active,,EMP018493,1
EMP003110,Fathima,Jackson,female,"June 04, 1976",emp003110@company.lk,0765051235,D012,Procurment,Supply Manager,permanent,"April 05, 2015",132590.42,Inactive,Negombo,,23
EMP016558,Nimal,Abeywickrama,Female,29 Jan 1975,emp016558@company.lk,0769543347,D008,it,Cybersecurity Analyst,,01-10-2012,283170.21,Inactive,Kurunegala,EMP007615,27
EMP016869,Shalini,Rajapaksa,male,16 May 1975,emp016869@company.lk,0766405852,D005,FINANCE,Internal Auditor,,"May 18, 2012",313873.44,ACTIVE,Kandy,EMP009510,27
EMP011366,Dhanuka,Goonatilleke,f,1970/07/31,emp011366@company.lk,0780561137,D011,Admin,Records Officer,Part-Time,15/04/2014,57447.22,Active,,EMP019691,22
EMP005809,Chamath,Wilson,Female,1992/01/14,emp005809@company.lk,0749486360,D008,IT,System Admin,Full-Time,"October 09, 2020",231522.03,Inactive,,EMP003852,24
EMP014323,Nuwan,Gunawardena,female,12-28-1987,emp014323@company.lk,0789289794,D001,Eng,Software Engineer,Contract,17/06/2013,93093.92,Terminated,Matara,EMP019222,2
EMP012759,Dhanuka,Weerasinghe,M,"September 11, 1983",,0756830037,D063,Administration,Office Manager,CONTRACT,2013/02/09,261904.97,Terminated,Negombo,,23
EMP018150,David,Gunawardena,Male,03-04-1995,emp018150@company.lk,0793073105,D008,Info Tech,Cybersecurity Analyst,Part-Time,08/08/2014,,terminated,Jaffna,EMP005767,25
EMP008463,Rashmi,Martin,Man,18/02/1989,emp008463@company.lk,0790089353,D006,Operations,Logistics Coordinator,Part-Time,07/03/2019,,Inactive,Kurunegala,EMP014271,14
EMP010572,Pasindu,Wilson,Man,"March 01, 1990",emp010572@company.lk,0795726079,D003,Slaes,Business Dev Executive,Full-Time,09-08-2014,291140.5,On Leave,,EMP007586,16
EMP013991,Piumali,Jayawardena,F,1991/07/29,emp013991@company.lk,N/A,D008,IT,System Admin,,07 Jan 2010,180980.6,ACTIVE,Gampaha,,3
EMP016561,Ryan,Abeywickrama,Woman,06-22-1990,emp016561@company.lk,0730248935,D001,Enginering,DevOps Engineer,Permanent,01 May 2016,169414.89,active,Gampaha,EMP010442,14
EMP019439,Samantha,Rajapaksa,Male,03 Apr 1987,emp019439@company.lk,0769049933,D007,Cust Support,Technical Support Engineer,,"November 19, 2022",63361.62,terminated,Jaffna,EMP009006,
EMP018911,Sachini,Harris,m,"June 04, 1974",emp018911@company.lk,0762939745,D011,Administration,Facilities Manager,CONTRACT,2012/08/22,342561.19,On Leave,Matara,EMP010551,1
EMP003279,Chanaka,Gamage,MALE,27/02/1999,,N/A,D004,Marketing,Digital Marketer,Full-Time,27/03/2019,327508.38,terminated,Matara,EMP016193,3
EMP009739,Fathima,Smith,M,,emp009739@company.lk,N/A,D007,customer support,Customer Success Manager,full-time,12/11/2012,277023.64,Terminated,Negombo,EMP006770,5
EMP002678,Chris,Taylor,F,03/08/1977,emp002678@company.lk,0760459566,D009,Legal,Contract Manager,Permanent,23 Jan 2024,299709.07,Terminated,Colombo,EMP011025,6
EMP014751,Kithsiri,Perera,FEMALE,"December 01, 1979",emp014751@company.lk,0782574237,D012,procurement,Supply Manager,,11-22-2016,87201.15,Terminated,Negombo,EMP002621,6
EMP003754,Gayan,Dissanayake,M,17 May 1988,emp003754@company.lk,0760640079,D001,ENGINEERING,QA Engineer,Contract,"May 18, 2018",345832.11,on leave,Jaffna,EMP006424,27
EMP011776,Anjali,,f,1983/12/23,emp011776@company.lk,0712696662,D002,H.R.,Recruiter,,2017-08-17,44630.42,Inactive,Negombo,EMP001182,16
EMP009760,Kaveesha,Davis,FEMALE,31 Jul 1975,emp009760@company.lk,0743479538,D003,Slaes,Regional Sales Lead,,2015/07/23,165024.92,Terminated,Gampaha,,23
EMP016742,Chamath,Senanayake,Female,1995/01/24,emp016742@company.lk,N/A,D003,Sale,Business Dev Executive,Part-Time,21 Aug 2017,153463.5,Active,Jaffna,EMP002697,10
EMP001816,Tharushi,Ranasinghe,male,05 Jun 1987,,0766684607,D001,Engineerng,Software Engineer,full-time,06-28-2011,79567.65,Terminated,Kurunegala,,11
EMP007357,Matthew,Anderson,female,1973-09-20,emp007357@company.lk,N/A,D005,Fin,Finance Analyst,,2016-08-20,92591.46,Terminated,Colombo,,18
EMP014144,Navodya,Goonatilleke,m,04-06-1993,emp014144@company.lk,0788147181,D007,CS,Support Agent,,2012/02/17,333296.49,ACTIVE,Matara,EMP017941,19
EMP008209,Chris,Bandara,F,,emp008209@company.lk,0779966537,D008,it,IT Support,,18 Sep 2015,281883.89,active,Matara,EMP013707,19
EMP017680,Mohamed,Ranasinghe,F,1970-06-03,emp017680@company.lk,0738822319,D002,human resources,HR Executive,full-time,2012-04-28,51081.09,terminated,Colombo,EMP010838,15
EMP013480,Emma,Senanayake,Man,11/02/1973,emp013480@company.lk,0753160346,D004,MARKETING,Brand Manager,Permanent,"August 22, 2017",263150.04,Terminated,Matara,EMP011707,27
EMP014404,Amali,Wimalasuriya,female,1971/01/20,emp014404@company.lk,0743301185,D006,Ops,Operations Executive,full-time,2014-06-07,80314.07,active,Negombo,EMP017711,25
EMP009756,Amali,Karunaratne,female,1998/06/22,emp009756@company.lk,0792946461,D003,Slaes,Sales Coordinator,Part-Time,2017-04-08,64172.39,active,Colombo,EMP015775,28
EMP012004,Harper,Mendis,Female,1994/05/19,,0766477479,D010,r&d,Lab Technician,CONTRACT,06 Mar 2023,155962.25,active,Kurunegala,EMP009271,2
EMP017787,Ashan,Jayawardena,m,22/08/1982,emp017787@company.lk,0747429159,D003,Sale,Account Manager,Permanent,"July 07, 2016",309691.36,terminated,Gampaha,EMP006147,6
EMP015379,Arjun,Fernando,M,26 Jun 1978,emp015379@company.lk,0744903571,D012,PROCUREMENT,Procurement Officer,Contract,"October 02, 2022",,Active,Galle,,14
EMP001204,Samantha,Weerasinghe,Woman,07/03/1991,emp001204@company.lk,0745276531,D001,Enginering,Software Engineer,CONTRACT,2013/02/21,116006.32,Inactive,Kurunegala,EMP016400,8
EMP002133,Ryan,Anderson,M,"April 02, 1982",emp002133@company.lk,0744693564,D010,Research & Dev,Research Scientist,full-time,"October 01, 2018",287179.57,ACTIVE,Kandy,EMP010974,0
EMP017115,Ruwani,Wijesinghe,M,12/08/1970,,0754956997,D007,CS,Technical Support Engineer,CONTRACT,2023-09-28,195312.01,on leave,Negombo,EMP017341,27
EMP002564,Thilina,Ranasinghe,M,29/03/1985,emp002564@company.lk,0789748650,D002,Human Resources,HR Analyst,full-time,2013/04/29,282071.72,active,Colombo,EMP019321,29
EMP018589,Daniel,Silva,Female,22 Sep 2000,emp018589@company.lk,0797661254,D002,human resources,HR Analyst,Part-Time,2012-06-24,312000.63,on leave,Negombo,EMP011911,
EMP008356,Bhanuka,Weerasinghe,MALE,07 Jul 1972,emp008356@company.lk,0790146447,D007,customer support,Support Team Lead,permanent,12-12-2016,242199.17,on leave,Colombo,EMP004165,25
EMP009373,Rashmi,Wilson,female,1974-09-11,emp009373@company.lk,0717944218,D004,MARKETING,Campaign Manager,CONTRACT,"October 12, 2012",257513.12,terminated,,EMP009788,2
EMP004228,Nimal,Ranasinghe,FEMALE,2000/06/01,emp004228@company.lk,0727657449,D011,ADMIN,Admin Executive,Permanent,26 Feb 2011,200805.28,active,Gampaha,EMP017495,8
EMP003800,Kasun,Goonatilleke,MALE,06-04-2000,emp003800@company.lk,0781323245,D003,SALES,Account Manager,CONTRACT,2010/06/18,313957.0,Terminated,Matara,EMP002734,22
EMP017580,James,Seneviratne,Male,09-05-1979,emp017580@company.lk,0760766366,D005,FINANCE,Finance Analyst,full-time,03 Feb 2011,321078.41,Inactive,Galle,EMP014146,18
EMP011538,Rangi,Pathirana,f,"August 15, 1988",emp011538@company.lk,0769994976,D008,Information Technology,IT Manager,Permanent,2023-07-09,290804.51,active,Galle,EMP015635,15
EMP007533,,,female,"February 24, 1984",emp007533@company.lk,0715869490,D002,Humaan Resources,HR Manager,Permanent,"October 30, 2011",90264.61,terminated,,EMP019981,
EMP013805,Charlotte,Wijesinghe,Woman,1992/04/04,emp013805@company.lk,0771646051,D006,Operatons,Operations Manager,,2011/01/18,123255.08,On Leave,,EMP004750,20
EMP015768,Ava,Gunasekara,male,1991-10-25,emp015768@company.lk,N/A,D012,Procurement,Purchasing Executive,CONTRACT,10-25-2010,147065.68,terminated,Jaffna,EMP000726,27
EMP017731,Shehan,Amarasinghe,MALE,1986-07-15,emp017731@company.lk,0764375464,D008,Info Tech,IT Support,,2010-08-24,92085.44,Inactive,Kurunegala,EMP013017,18
EMP018109,Gayan,Silva,M,06 Oct 1994,emp018109@company.lk,0786019336,D008,it,IT Support,Full-Time,2014-04-26,102349.04,terminated,,EMP007487,4
EMP004533,Hiruni,Jones,male,1981/06/26,emp004533@company.lk,0760676149,D003,Sale,Sales Manager,,02-23-2013,60086.9,on leave,Kandy,EMP001859,19
EMP012165,Anjali,Johnson,female,27/07/1990,emp012165@company.lk,0777937009,D010,Research and Development,R&D Engineer,Full-Time,10/08/2018,103036.09,Inactive,Negombo,EMP005435,20
EMP012034,Ashan,Jones,F,03 May 1987,emp012034@company.lk,0759722596,D004,Marketting,Campaign Manager,Permanent,2017/12/21,222696.91,Active,Matara,EMP013301,29
EMP012005,Dhanuka,Anderson,MALE,1992-08-11,emp012005@company.lk,0758166371,D008,Info Tech,Network Engineer,,04-15-2024,234909.35,active,,,15
EMP002004,Kevin,Dassanayake,Man,1982-10-26,emp002004@company.lk,0760657550,D003,Slaes,Sales Manager,,10-26-2021,293660.43,Terminated,Negombo,EMP000083,16
EMP018373,Yomal,Abeywickrama,f,1986-01-28,emp018373@company.lk,0721745741,D011,Administration,Admin Executive,Contract,2013/02/04,150537.25,on leave,Colombo,EMP005435,26
EMP003360,Yomal,Kodituwakku,MALE,2000-01-15,emp003360@company.lk,0713657993,D068,Finance,Finance Manager,Part-Time,"December 21, 2017",167469.83,active,Gampaha,EMP008966,29
EMP008133,,Gamage,f,1976/08/12,emp008133@company.lk,0726847265,D001,Enginering,Junior Developer,Contract,04/06/2024,272657.64,active,Jaffna,EMP000665,6
EMP019352,Nadeesha,Martin,Male,1984/06/22,emp019352@company.lk,0730299783,D003,Slaes,Business Dev Executive,Full-Time,2024-05-06,241528.47,Active,Matara,EMP004330,17
EMP019928,Lakshmi,Brown,Male,1977/09/19,emp019928@company.lk,0770824289,D009,LEGAL,Compliance Officer,full-time,04 Sep 2023,230638.76,terminated,Negombo,EMP013991,18
EMP010684,Alex,Senanayake,female,2000-06-11,emp010684@company.lk,0779993623,D012,procurement,Procurement Officer,CONTRACT,2022/09/02,79114.87,on leave,Jaffna,EMP009423,19
EMP009386,Menaka,Wijesinghe,F,09-27-1974,emp009386@company.lk,0775190402,D004,Mktg,Marketing Executive,CONTRACT,08-04-2020,120438.32,ACTIVE,Negombo,EMP007552,5
EMP007481,Rashmi,Jayasuriya,f,1983-09-23,emp007481@company.lk,0764015662,D012,Procurement,Purchasing Executive,CONTRACT,06-07-2024,101981.0,Terminated,Colombo,EMP004802,
EMP010058,Chamath,,Female,1982/07/31,emp010058@company.lk,0730116247,D011,Admin,Records Officer,permanent,29/01/2017,194013.89,Terminated,Matara,EMP002125,26
